1963-04-29,70.029999,22960000
1963-05-06,70.519997,24230000
1963-05-13,70.290001,25360000
1963-05-20,70.019997,24560000
1963-05-27,70.800003,16620000
1963-06-03,70.410004,27330000
1963-06-10,70.25,22820000
1963-06-17,70.25,20550000
1963-06-24,69.370003,19880000
1963-07-01,70.220001,13840000
1963-07-08,69.639999,18610000
1963-07-15,68.349998,17280000
1963-07-22,68.540001,16230000
1963-07-29,69.300003,16700000
1963-08-05,70.480003,18430000
1963-08-12,71.489998,22750000
1963-08-19,71.760002,20550000
1963-08-26,72.5,23570000
1963-09-02,72.839996,24500000
1963-09-09,73.169998,27790000
1963-09-16,73.300003,24150000
1963-09-23,72.129997,26450000
1963-09-30,72.849998,21560000
1963-10-07,72.269997,23700000
1963-10-14,73.32,27010000
1963-10-21,74.010002,30370000
1963-10-28,73.830002,28690000
1963-11-04,73.360001,19930000
1963-11-11,72.349998,22690000
1963-11-18,69.610001,26790000
1963-11-25,73.230003,19340000
1963-12-02,74,24100000
1963-12-09,74.059998,21900000
1963-12-16,74.279999,24430000
1963-12-23,74.440002,16570000
1963-12-30,75.5,21890000
1964-01-06,76.239998,27000000
1964-01-13,76.559998,30490000
1964-01-20,77.110001,26260000
1964-01-27,77.040001,22640000
1964-02-03,77.18,21290000
1964-02-10,77.480003,22020000
1964-02-17,77.620003,18410000
1964-02-24,77.800003,26390000
1964-03-02,78.309998,25760000
1964-03-09,79.139999,28140000
1964-03-16,78.919998,27200000
1964-03-23,79.190002,21330000
1964-03-30,79.940002,29670000
1964-04-06,79.849998,27410000
1964-04-13,80.550003,26990000
1964-04-20,79.75,29000000
1964-04-27,80.169998,27740000
1964-05-04,81,26770000
1964-05-11,81.099998,25370000
1964-05-18,80.730003,23730000
1964-05-25,80.370003,17290000
1964-06-01,79.019997,21590000
1964-06-08,79.599998,20110000
1964-06-15,80.889999,22820000
1964-06-22,81.459999,22890000
1964-06-29,82.599998,19290000
1964-07-06,83.360001,25540000
1964-07-13,84.010002,23450000
1964-07-20,83.459999,22300000
1964-07-27,83.18,20750000
1964-08-03,81.860001,21850000
1964-08-10,82.349998,19320000
1964-08-17,82.07,19580000
1964-08-24,81.989998,18190000
1964-08-31,82.760002,21310000
1964-09-07,83.449997,20880000
1964-09-14,83.480003,27830000
1964-09-21,84.209999,28490000
1964-09-28,84.360001,23440000
1964-10-05,85.220001,25110000
1964-10-12,84.830002,25680000
1964-10-19,85.139999,23820000
1964-10-26,84.860001,23100000
1964-11-02,85.230003,18340000
1964-11-09,85.209999,23480000
1964-11-16,86.279999,28130000
1964-11-23,85.160004,18800000
1964-11-30,84.349998,23350000
1964-12-07,83.660004,24200000
1964-12-14,84.290001,23770000
1964-12-21,84.150002,17060000
1964-12-28,84.75,20520000
1965-01-04,85.370003,23310000
1965-01-11,86.209999,28150000
1965-01-18,86.739998,26860000
1965-01-25,87.559998,30810000
1965-02-01,87.290001,29200000
1965-02-08,86.169998,29670000
1965-02-15,86.209999,27890000
1965-02-22,87.43,25520000
1965-03-01,86.800003,31530000
1965-03-08,87.209999,27700000
1965-03-15,86.839996,26630000
1965-03-22,86.199997,25640000
1965-03-29,86.529999,23280000
1965-04-05,87.559998,26310000
1965-04-12,88.150002,25140000
1965-04-19,88.879997,29620000
1965-04-26,89.110001,28100000
1965-05-03,89.849998,29570000
1965-05-10,90.099998,29380000
1965-05-17,88.75,26380000
1965-05-24,88.419998,24860000
1965-05-31,87.110001,21870000
1965-06-07,85.120003,29230000
1965-06-14,85.339996,30210000
1965-06-21,83.059998,21820000
1965-06-28,85.160004,33810000
1965-07-05,85.709999,15600000
1965-07-12,85.690002,18990000
1965-07-19,84.07,19150000
1965-07-26,85.25,22630000
1965-08-02,86.07,22810000
1965-08-09,86.769997,24850000
1965-08-16,86.690002,24810000
1965-08-23,87.199997,27030000
1965-08-30,88.059998,27940000
1965-09-06,89.120003,26000000
1965-09-13,90.050003,35090000
1965-09-20,90.019997,40880000
1965-09-27,89.900002,42310000
1965-10-04,90.849998,32920000
1965-10-11,91.379997,44590000
1965-10-18,91.980003,43130000
1965-10-25,92.419998,35980000
1965-11-01,92.370003,29550000
1965-11-08,92.550003,31750000
1965-11-15,92.239998,39700000
1965-11-22,92.029999,28360000
1965-11-29,91.269997,45120000
1965-12-06,91.800003,48790000
1965-12-13,92.080002,47580000
1965-12-20,92.190002,32170000
1965-12-27,92.43,35140000
1966-01-03,93.139999,38620000
1966-01-10,93.5,43230000
1966-01-17,93.470001,47300000
1966-01-24,93.309998,45960000
1966-01-31,93.260002,40740000
1966-02-07,93.809998,46260000
1966-02-14,92.410004,44090000
1966-02-21,91.139999,32590000
1966-02-28,89.239998,50310000
1966-03-07,88.849998,44780000
1966-03-14,88.529999,36080000
1966-03-21,89.540001,38490000
1966-03-28,89.940002,40660000
1966-04-04,91.760002,38610000
1966-04-11,91.989998,53500000
1966-04-18,92.269997,46710000
1966-04-25,91.059998,38290000
1966-05-02,87.839996,48040000
1966-05-09,85.470001,42990000
1966-05-16,85.43,43510000
1966-05-23,87.330002,30980000
1966-05-30,86.059998,20570000
1966-06-06,86.440002,27930000
1966-06-13,86.510002,37170000
1966-06-20,86.580002,35670000
1966-06-27,85.610001,30080000
1966-07-04,87.610001,24770000
1966-07-11,87.080002,29000000
1966-07-18,85.410004,29280000
1966-07-25,83.599998,31560000
1966-08-01,84,30190000
1966-08-08,83.169998,28390000
1966-08-15,79.620003,32510000
1966-08-22,76.410004,40520000
1966-08-29,77.419998,43150000
1966-09-05,76.290001,21820000
1966-09-12,79.989998,31190000
1966-09-19,77.669998,25160000
1966-09-26,76.559998,29530000
1966-10-03,73.199997,37530000
1966-10-10,76.599998,39260000
1966-10-17,78.190002,31740000
1966-10-24,80.239998,31820000
1966-10-31,80.809998,31470000
1966-11-07,81.940002,30070000
1966-11-14,81.260002,39880000
1966-11-21,80.849998,28040000
1966-11-28,80.129997,36890000
1966-12-05,82.139999,39140000
1966-12-12,81.580002,40780000
1966-12-19,81.470001,37770000
1966-12-26,80.330002,32670000
1967-01-02,82.18,27400000
1967-01-09,84.529999,53360000
1967-01-16,86.07,53020000
1967-01-23,86.160004,51840000
1967-01-30,87.360001,54100000
